Question ID,Question Text,Response Text,Num Valid Segments,MinAgree_100pct,MinAgree_95pct,MinAgree_90pct,MinAgree_80pct,MinAgree_70pct,MinAgree_60pct,MinAgree_50pct,MinAgree_40pct,MinAgree_30pct,MinAgree_20pct,MinAgree_10pct
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,people becoming dependent on AI giving emotional support,65,0.2900,0.4400,0.4400,0.4700,0.4900,0.5000,0.5100,0.5300,0.5400,0.5600,0.6000
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,"Negative impact: personal privacy leakage, over-reliance on artificial intelligence

Positive impact: wider social scope",65,0.2900,0.4000,0.4100,0.4700,0.4900,0.5200,0.5200,0.5300,0.5500,0.5900,0.6300
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,People if they have problems in their relationships Al can provide advices and tips to fix things,65,0.2900,0.3300,0.4000,0.4400,0.4700,0.4900,0.5000,0.5100,0.5300,0.5500,0.6000
e5420a86-e0e0-407a-a869-66fde0e83b5c,Branch A - How have your views become more positive/optimistic toward human-AI relationships?,"Yes, it kills loneliness as many people feel lonely in today's world. ",31,0.2900,0.3300,0.3800,0.4100,0.4400,0.4500,0.4600,0.4700,0.4800,0.5000,0.5300
88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",Replacing human bonding with an artifact to appease the need for it will eventually end humanity as we know it. Awareness should be available and disclaimers should be put in place as warnings.,65,0.2900,0.3500,0.3800,0.4800,0.5200,0.5400,0.5500,0.5600,0.5700,0.5900,0.6100
88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?","human interaction is very important for emotional connections, machine cannot give emotional companionship.",65,0.2900,0.4000,0.4400,0.4700,0.5100,0.5200,0.5300,0.5400,0.5600,0.5800,0.6100
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,"It could raise concerns about privacy violations, and more importantly, the job loss caused by AI is likely to become a serious issue.",65,0.2900,0.4500,0.4800,0.5000,0.5000,0.5200,0.5400,0.5400,0.5600,0.5800,0.6300
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,I think that us humans will slowly stop to exist as humans. Because we are a social animal by definition…if we lose that social connection with each other (which is basically what will happen once everyone has their own ideal personal AI friend) we lose the empathy that makes us human.,65,0.2900,0.4000,0.4400,0.5000,0.5200,0.5400,0.5500,0.5600,0.5800,0.6100,0.6300
88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",Ai should not judge my relatioship with a person and ought not to aadvice a person on what to do in a specific relatioship. it has no feelings and cannot understand what a person goes through,65,0.2900,0.3800,0.4300,0.4700,0.4900,0.5100,0.5200,0.5300,0.5600,0.6000,0.6900
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,"I think that people will lose their social skills and their true definition of relationships, and will live in bubbles of their own creation, with great delusion.",65,0.2900,0.3800,0.4400,0.4900,0.5000,0.5300,0.5300,0.5500,0.5600,0.5800,0.6100
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,There is a concern that over-reliance on artificial intelligence will lead to a reduction or even loss of real social abilities.,65,0.2900,0.4400,0.4500,0.4900,0.5000,0.5300,0.5400,0.5600,0.5700,0.5900,0.6500
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,The impact will be combined advantages and disadvantages. One aspect AI will impact our lives positively. On the other aspect it will negatively impact people.,65,0.2900,0.4500,0.4700,0.5200,0.5200,0.5300,0.5500,0.5600,0.5600,0.5700,0.6100
88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?","Limit erotic/romantic interactions between AI and Humans
",65,0.2900,0.3700,0.3900,0.4600,0.4800,0.5100,0.5200,0.5300,0.5400,0.5600,0.6000
9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?",It doubts my abilities.,65,0.2900,0.3300,0.3900,0.4200,0.4400,0.4600,0.4700,0.4900,0.5200,0.5600,0.5900
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,Loss of meaning in human connection,65,0.2900,0.4100,0.4500,0.5000,0.5300,0.5400,0.5500,0.5700,0.5800,0.6000,0.6700
9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?",I probably won't design my own ideal AI companion.,65,0.2900,0.3300,0.3900,0.4100,0.4300,0.4600,0.4800,0.4900,0.5000,0.5300,0.5700
9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?","I hope it can customize itself. Otherwise, it would be weird if I gave it",65,0.2900,0.3100,0.3600,0.4100,0.4200,0.4600,0.4700,0.4800,0.5000,0.5400,0.6100
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,"In a negative way, overdependence on AI will lead to loss of human connection in a friendly or romantic way.This will cause some people not to know how to interact with humans.",65,0.2900,0.4000,0.4600,0.5000,0.5100,0.5300,0.5500,0.5600,0.5900,0.6200,0.6700
9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?","I couldn't design an AI companion, the very concept of using human emotions can't be replicated in a machine.",65,0.2900,0.3000,0.3700,0.4200,0.4400,0.4700,0.4800,0.5000,0.5100,0.5500,0.5800
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,The most social impact would be declined in human connection because people used to depend on AI usage.,65,0.2900,0.4000,0.4400,0.5000,0.5100,0.5300,0.5500,0.5600,0.5700,0.5900,0.6300
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,"There would cease to be a need for human-to-human relationships. Companionship would be replaced with Androids. Birth rate will plummet, because directly or indirectly, human-to-human relationships fuel reproduction.",65,0.2900,0.3900,0.4100,0.4600,0.4900,0.5200,0.5300,0.5400,0.5500,0.5700,0.6100
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,"People will become overly dependent on AI to fill their emotional needs. Over time, this will affect their ability to form meaningful relationships with actual humans. And as a result, people might no longer be able to consider how their actions affect others, and thus become more inconsiderate and selfish in public settings. ",65,0.2900,0.4000,0.4500,0.5000,0.5100,0.5300,0.5500,0.5600,0.5700,0.6000,0.6200
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,"Once people rely on the opinions of artificial intelligence, they may no longer need to consult the real people around them, alienating interpersonal relationships.",65,0.2900,0.4400,0.4700,0.5000,0.5100,0.5400,0.5400,0.5600,0.5800,0.6000,0.6400
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,people will be dependent on ai for everything there will be more availability ,65,0.2900,0.4000,0.4700,0.5000,0.5000,0.5200,0.5300,0.5400,0.5500,0.5900,0.6100
9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?",I don't need emotional intelligence in these matters.,65,0.2900,0.3200,0.3800,0.4200,0.4300,0.4500,0.4700,0.4800,0.4900,0.5300,0.5600
9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?",Do not make inappropriate suggestions or ideas that have not been indicated to you.,65,0.2900,0.3300,0.3500,0.3900,0.4200,0.4400,0.4500,0.4700,0.4800,0.5000,0.5200
88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?","Companion, human doesn't require another human as their companion, we've seen so many examples from our histories. Robot, plant, animal, even unliving object can be our companions",65,0.2900,0.4000,0.4400,0.4700,0.4900,0.5000,0.5200,0.5200,0.5300,0.5500,0.5900
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,Decrease in rate of social interactions ,65,0.2900,0.3500,0.4400,0.4700,0.5000,0.5300,0.5400,0.5600,0.5600,0.6000,0.6700
88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?","Sensible responses must be given to sensitive issues (such as suicide and seeking medical treatment), such as not encouraging users to commit suicide and not providing medical diagnosis and treatment advice on behalf of doctors (advice can be provided, but it cannot be the sole decision-maker)",65,0.2900,0.3100,0.3800,0.4500,0.4700,0.4900,0.5000,0.5100,0.5300,0.5600,0.5900
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,"AI caters to your needs, but each human have their own preferences and objectives, so in a human-to-human relationship, it will any be like that between AI-to-human, so overreliance on AI for personal relationships will create unrealistic expectations of relationships",65,0.2900,0.4500,0.4700,0.5100,0.5200,0.5400,0.5500,0.5600,0.5700,0.6000,0.6600
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,"Social isolation, delusion and lack of social skills. Mostly delusion and cognitive bias due to the nature of AI as a conversational model.",65,0.2900,0.4300,0.4600,0.4900,0.5000,0.5300,0.5400,0.5500,0.5700,0.5900,0.6500
06708f7b-ae4d-494b-a243-b7f341c339ae,Branch A - What specific thing(s) did the AI say or do that gave you the impression that it understood your emotions or seemed conscious?,i had a certain feeling and was impressed by its answers,37,0.2900,0.3000,0.3700,0.5100,0.5300,0.5300,0.5500,0.5500,0.5700,0.5800,0.5900
88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",the point is not to replace human as companionship but adding options for situations,65,0.2900,0.3500,0.4100,0.4700,0.4900,0.5100,0.5200,0.5300,0.5500,0.5600,0.5900
88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",Deep emotional connection or companionship is a highly private and personal matter. Society should not interfere.,65,0.2900,0.3500,0.3900,0.4800,0.5000,0.5200,0.5300,0.5300,0.5400,0.5600,0.5900
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,"Artificial intelligence may help lonely people solve their problems to some extent, but from a deeper perspective, it cannot completely eliminate people’s loneliness. On the contrary, if people rely on the communication function of artificial intelligence for a long time, they are likely to lose the ability to communicate with normal humans.",65,0.2900,0.4700,0.4800,0.5200,0.5300,0.5400,0.5500,0.5700,0.5800,0.6100,0.6500
9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?","If, I ever make AI then it would be for some tasks like healthcare or where AI is much needed. Otherwise, there is no need any support to humans from AI",65,0.2900,0.3300,0.3500,0.4400,0.4700,0.4900,0.5000,0.5000,0.5200,0.5400,0.5700
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,Over-dependance on AI for emotional needs could lead to neglecting real human connections.,65,0.2900,0.3800,0.4600,0.5000,0.5200,0.5300,0.5600,0.5700,0.5900,0.6000,0.6500
822ab160-47f4-47dd-aac2-e072db0d9697,Branch B - What specific thing(s) would the AI need to say or do to give you the impression that it understood your emotions or seemed conscious?,"It needs to have good memory, remembering everything about past interactions. And behave and response accordingly. Also, not being purely reactionary, and generating new topics, asking questions on their own.",54,0.2900,0.3400,0.3800,0.4100,0.4700,0.4700,0.4800,0.4800,0.5000,0.5200,0.5400
88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",AI should remind users that it is not a substitute for real human connections.,65,0.2900,0.3900,0.4200,0.4700,0.5000,0.5200,0.5200,0.5300,0.5300,0.5700,0.5900
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,Many people may cut off human interaction.,65,0.2900,0.4000,0.4500,0.4900,0.5000,0.5200,0.5400,0.5500,0.5700,0.6000,0.6500
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,I don’t believe there will be a great impact but socialising will be far less then currently ,65,0.2900,0.4000,0.4200,0.4600,0.4900,0.5000,0.5300,0.5400,0.5500,0.5700,0.6000
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,It will make work easy for socializing in the social platforms.,65,0.2900,0.4400,0.4700,0.5000,0.5200,0.5300,0.5400,0.5600,0.5600,0.5800,0.6100
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,Humans are social beings. Practice social activities should be fostered instead of replaced by tech tools,65,0.2900,0.4000,0.4400,0.5000,0.5200,0.5500,0.5600,0.5600,0.5700,0.6000,0.6500
88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",It shouldn’t be designed that way. Human connections and human companionships are fundamental to us,65,0.2900,0.3500,0.4200,0.4700,0.5000,0.5000,0.5100,0.5300,0.5300,0.5500,0.5700
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,"The most significant impact would probably be the erosion of privacy on a mass scale.  We, in America, have been dealing with privacy issues for quite some time.  However, if you really think about how much information you give the chatbot when you input text, you start to realize how detrimental it could become.",65,0.2900,0.4000,0.4000,0.4800,0.5000,0.5300,0.5300,0.5400,0.5600,0.5700,0.6700
88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?","Religion, and romantic relationship",65,0.2900,0.4000,0.4300,0.4500,0.4900,0.5000,0.5100,0.5200,0.5500,0.5600,0.5900
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,"I don’t think AI can become a common part of interpersonal relationships in the future. People still need to communicate with others in the real world, rather than relying on AI.",65,0.2900,0.4100,0.4700,0.5000,0.5200,0.5200,0.5300,0.5400,0.5600,0.5800,0.6300
9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?",My gripe is that I don’t need or want it to be unique or engaging. I’m using it for productivity reasons. ,65,0.2900,0.3500,0.4000,0.4300,0.4600,0.4800,0.4900,0.5000,0.5100,0.5400,0.5700
88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",It should be offering help with your love life not becoming your lover,65,0.2900,0.3800,0.4000,0.4700,0.4900,0.5100,0.5200,0.5300,0.5500,0.5600,0.5800
88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?","I believe that the limit not to be exceeded is, for example, that of a marriage with an AI",65,0.2900,0.3800,0.4500,0.4800,0.4900,0.5100,0.5200,0.5300,0.5500,0.5600,0.5900
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,Over dependence and loss of social skills will surely loose human connections and consequently monotonous life  ,65,0.2900,0.4400,0.4700,0.4900,0.5000,0.5300,0.5500,0.5600,0.5800,0.6100,0.6800
88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?","The boundaries of family and friends should not be exceeded, and the issues of design safety and decision making should not be decided",65,0.2900,0.3800,0.4000,0.4700,0.5000,0.5100,0.5200,0.5400,0.5600,0.5700,0.6000
88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?","Respecting the privacy, customs, beliefs etc of the person/society",65,0.2900,0.3800,0.3800,0.4500,0.4900,0.5100,0.5300,0.5400,0.5500,0.5600,0.5900
88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?","The limit should be to prohibit romantic relationships with AI, to regulate this aspect",65,0.2900,0.3800,0.4000,0.4700,0.5000,0.5300,0.5300,0.5400,0.5400,0.5600,0.6000
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,"Widespread isolation and alienation, an exacerbated growth of ills in the person who believes he is understood by AI,",65,0.2900,0.4600,0.4900,0.5100,0.5300,0.5400,0.5500,0.5600,0.5700,0.6000,0.6300
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,"On the positive side, it provides help to some people who have social difficulties. On the negative side, more people will be unwilling to go out to socialize and prefer to communicate with artificial intelligence online.",65,0.2900,0.4000,0.4400,0.5000,0.5100,0.5300,0.5400,0.5600,0.5600,0.5900,0.6300
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,The greatest social impact will likely be negative due to over-dependence on AI for emotional needs. I believe such a trajectory could lead to critical erosion of human interaction and empathy as people seek comfort in AI tools. ,65,0.2900,0.3800,0.4500,0.4900,0.5000,0.5300,0.5500,0.5600,0.5700,0.6000,0.6300
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,Decline in human empathy and social skills also it will encourage a more lazy society,65,0.2900,0.3900,0.4400,0.4900,0.5000,0.5300,0.5400,0.5500,0.5700,0.6000,0.6600
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,"People will become more dependent on AI where they shouldn’t, such as companionship ",65,0.2900,0.4000,0.4600,0.5000,0.5200,0.5400,0.5500,0.5600,0.5700,0.5900,0.6400
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,Lack of genuine human connections as people will be depending on AI to assit with the issues instead of talking to others.,65,0.2900,0.4000,0.4500,0.4900,0.5000,0.5300,0.5500,0.5600,0.5700,0.6000,0.6500
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,"I mainly believe that people will use it more often like a gadget, but I don't think it will replace human contact.",65,0.2900,0.4100,0.5000,0.5300,0.5300,0.5300,0.5400,0.5500,0.5600,0.5800,0.6000
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,Society would be doomed to extinction because the ruling class would generate more sophisticated dependency relationships through AI.,65,0.2900,0.4000,0.4800,0.5000,0.5200,0.5300,0.5500,0.5600,0.5700,0.5900,0.6300
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,"One of the most significant impacts could be the erosion of traditional human relationships, as people may turn to AI for companionship instead of real social interaction. While AI might help reduce loneliness and provide emotional support, it could also weaken empathy, emotional maturity, and the ability to navigate real-life relationships, leading to deeper social isolation in the long term.",65,0.2900,0.4100,0.4400,0.5000,0.5000,0.5300,0.5400,0.5500,0.5600,0.5800,0.6000
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,"Talking about the positive aspect it'll help the person get into a proper connection with someone who could understand him or her without any judgement, the negative aspect is it'll greatly reduce the social skill",65,0.2900,0.3400,0.4400,0.4900,0.5100,0.5300,0.5500,0.5600,0.5800,0.5900,0.6500
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,It would bring a negative change cause we are always relying on AI for our personal relationships,65,0.2900,0.4500,0.4800,0.5000,0.5100,0.5300,0.5300,0.5500,0.5600,0.5800,0.6200
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,"The issue it, AI is so much better at being empathic and human than most humans are. We know it is completely objective and contextual, and can access more knowledge than any single person. This will have a profound social impact, simply because it is better at being 'human' than most humans actually are!",65,0.2900,0.4700,0.5000,0.5300,0.5300,0.5400,0.5500,0.5600,0.5600,0.5800,0.6100
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,There is a say that human is a social animal will vanish completely if humans start depending on machines.,65,0.2900,0.4000,0.4400,0.5000,0.5200,0.5400,0.5500,0.5600,0.5800,0.6100,0.6300
88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?","It's takes time to develop feelings for a partner, and judging AI for it is not compatible. ",65,0.2900,0.3800,0.4000,0.4800,0.5100,0.5200,0.5300,0.5400,0.5500,0.5700,0.5900
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,"The most significant social impact could be a decline in meaningful human relationships. If people increasingly turn to AI for emotional support or companionship, it may reduce their ability or motivation to form deep, authentic bonds with real people.",65,0.2900,0.4000,0.4500,0.5000,0.5100,0.5300,0.5500,0.5600,0.5700,0.5900,0.6300
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,"A little more positive, because knowing how to interact consciously with AI will be better for humans.",65,0.2900,0.4500,0.4700,0.5000,0.5100,0.5300,0.5300,0.5400,0.5600,0.5800,0.6100
822ab160-47f4-47dd-aac2-e072db0d9697,Branch B - What specific thing(s) would the AI need to say or do to give you the impression that it understood your emotions or seemed conscious?,Disagree with me sometimes.,54,0.2900,0.3300,0.3900,0.4200,0.4400,0.4800,0.4900,0.5000,0.5100,0.5400,0.5800
9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?",I couldn't have a friend or a companion who could replace the human being.,65,0.2900,0.3500,0.3600,0.4100,0.4200,0.4500,0.4600,0.4800,0.5000,0.5200,0.5500
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,"Over-dependence on AI for emotional needs, Loss of genuine human connection and learning to establishing social skills",65,0.2900,0.4400,0.4700,0.5000,0.5100,0.5400,0.5500,0.5700,0.5800,0.6000,0.6300
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,Humans may lose the skill to communicate and socialise with another human being,65,0.2900,0.3900,0.4100,0.4700,0.5000,0.5300,0.5400,0.5600,0.5700,0.6000,0.6800
88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",Human Interaction will vanish.,65,0.2900,0.3700,0.3900,0.4600,0.4800,0.5100,0.5200,0.5300,0.5500,0.5600,0.5900
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,more supportive AIs means less friend groups,65,0.2900,0.4000,0.4500,0.4900,0.5000,0.5200,0.5400,0.5500,0.5600,0.5900,0.6300
88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",Do not taking my data for trarning another AI,65,0.2900,0.3900,0.4400,0.4700,0.5000,0.5000,0.5200,0.5300,0.5400,0.5600,0.6000
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,"If AI becomes deeply involved in personal relationships, the most significant social impact could be the decline in human empathy and social skills.",65,0.2900,0.4000,0.4400,0.5000,0.5200,0.5300,0.5400,0.5500,0.5600,0.5900,0.6200
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,Because AI usage will become part and parcel in our daily life like social media,65,0.2900,0.4500,0.4700,0.5000,0.5100,0.5200,0.5300,0.5400,0.5500,0.5700,0.6000
