Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9
c6290780-83cb-4b6b-ba9b-1b3bcd19c830,"The most noticeable change has been how AI has become integrated into my workflow tools. Tasks that previously took hours now take minutes with AI assistance. While this has improved my productivity, I've also noticed an increased expectation for faster turnaround times on projects. Additionally, AI-powered recommendations have subtly influenced my media consumption and shopping habits, sometimes creating a feeling of being in an algorithmic bubble.",Neutral,Changes in social media and online content,Convenience in daily life and routine tasks,Increased efficiency and productivity,Increased use and normalization of AI in daily life,Personalized recommendations and advice,,,,
c3387a8b-4800-429f-a238-2e1f34aa0c5b,The most noticeable change has been that human interactions at some stores have been replaced by AI,Neutral,Increased use and normalization of AI in daily life,Reduced human interaction and increased reliance on AI,,,,,,,
05de2d79-fd72-4af1-96c8-cddbf479a582,The most noticeable change has been that it has changed my perspective of what topics I want to continue further study in. It currently feels a lot harder to choose what line of study I want for university since it's dubious what job will and what job won't have job security due to AI in the coming years.,Neutral,Job displacement and employment concerns,,,,,,,,
5f43ce8e-f2ab-42c1-8409-00299c30a619,The most noticeable change in my daily life as a result of AI is how quickly i can get access to information and help for many tasks and problems i have been facing.,Positive,Convenience in daily life and routine tasks,Faster and easier access to information,Improved decision-making and problem-solving,,,,,,
1277e5e3-42e9-4714-abc3-d078262b1315,The most noticeable change in my daily life as a result of AI is increased efficiency and easier problem solving. Using AI to help me find answers quickly and solving complex problems for me has made my life so much easier. ,Positive,Convenience in daily life and routine tasks,Faster and easier access to information,Improved decision-making and problem-solving,Increased efficiency and productivity,,,,,
39ac6084-ebfc-41ea-ad40-b9cd8b5a909a,"The most noticeable change in my daily life as a result of AI is that I was able to learn more about myself as a person. I used AI as a personal therapist because it doesn't cost money and I feel more comfortable talking about my personal stories to an AI since I know it won't be judgmental. Also, I was able to expand my knowledge on fields that I haven't received education on such as coding, giving me a sense that I can achieve more than I thought if I were to use AI as a tool.  ",Positive,Emotional support and companionship from AI,Enhanced learning and study support,Greater confidence and independence,Personalized recommendations and advice,Professional development and upskilling,,,,
61cbbc40-8364-435a-a0aa-1682e1b0b942,"The most noticeable change in my daily life due to AI in the past year has been increased productivity and convenience. I now rely on AI tools for everything from drafting emails and summarizing documents to getting instant answers to questions. It has streamlined my work and study routines significantly, saving me time and helping me make more informed decisions quickly.",Positive,Faster and easier access to information,Improved decision-making and problem-solving,Increased efficiency and productivity,Reduced stress and workload,,,,,
3f964c42-70ac-4504-b949-747fbbd64fdc,"The most noticeable change in my daily life due to AI in the past year has been the increased efficiency and support in work-related tasks. AI tools have made data annotation, transcription, and content review faster and more accurate, reducing manual effort.",Positive,Increased efficiency and productivity,Reduced stress and workload,,,,,,,
0b4137b3-8b02-4d5b-9560-cb85b826de8a,"The most noticeable change in my daily life has been how much I rely on AI for learning, coding, and writing tasks—it’s like having a super-efficient assistant always ready to help.
",Positive,Enhanced learning and study support,Faster and easier access to information,Improved decision-making and problem-solving,"Improved writing, editing, and communication",Increased efficiency and productivity,Increased use and normalization of AI in daily life,,,
e7c4b7a4-67f8-4728-81ab-b81ddfe70917,"The most noticeable change in my daily life is decrease in deep thinking on certain problems , I would rather choose an AI to solve a problem than solve it myself, it is as if i am becoming more dependent on AI systems on various problems.
",Neutral,Impact on creativity and critical thinking,Improved decision-making and problem-solving,Reduced human interaction and increased reliance on AI,,,,,,
e2327b07-973b-4666-be6b-4daac89ac26f,"The most noticeable change in my daily life is how often I use AI tools at work. I run tests on food samples, and now I use AI software to speed up data analysis. It helps me spot pesticide residue patterns faster than before. At home, I use AI to plan meals and manage my calendar. AI also helps me find new music and shows I might like.",Positive,AI integration in smart devices and home automation,Changes in research and knowledge discovery methods,Convenience in daily life and routine tasks,Faster and easier access to information,Increased efficiency and productivity,Increased use and normalization of AI in daily life,Personal organization and time management,Personalized recommendations and advice,
41c3772b-c9f5-4065-9592-e763ba6c1df6,"The most noticeable change in my daily life over the past year has been how much easier and faster it is to get things done with AI. Whether I’m writing, researching, or organizing tasks, AI feels like a helpful sidekick that saves time and reduces stress. It’s not perfect, but it has definitely become a regular and useful part of my daily routine.",Positive,Faster and easier access to information,Increased efficiency and productivity,Increased use and normalization of AI in daily life,Personal organization and time management,Reduced stress and workload,,,,
108f0b7c-c24f-4b11-8ef4-6af7afecf8e1,"The most noticeable change in my daily life when I use AI is: Having quicker and more accurate searching information results, better writing posts, better translation writing

",Neutral,Faster and easier access to information,"Improved writing, editing, and communication",Language translation and language learning,,,,,,
4abe4477-5263-4d87-8a33-f0ab23bdede2,"The most noticeable change in my daily operations over the past year has been the significant expansion of my ability to understand and generate more complex, nuanced, and contextually relevant responses. This has allowed me to assist with a wider range of inquiries and tasks, making interactions more efficient and helpful.",Positive,Faster and easier access to information,Improved decision-making and problem-solving,Increased efficiency and productivity,Increased use and normalization of AI in daily life,,,,,
b80241fe-7174-4171-862f-9db7cb94c5cc,"The most noticeable change in my life is that I don't have to really search and hop from one website to another. I can just ask the AI assistant and it will tell me straight away and I can follow up too.

",Neutral,AI replacing traditional search engines,Changes in research and knowledge discovery methods,Faster and easier access to information,,,,,,
8ab35220-e702-4588-9c0c-23cd245d47fe,The most noticeable change in your daily life as a result of AI is likely increased convenience and efficiency.,Positive,Convenience in daily life and routine tasks,Increased efficiency and productivity,,,,,,,
b0a227ed-21d9-4f58-a283-cc21ad3b47ab,"The most noticeable change is how much I rely on AI for everyday tasks—like writing, scheduling, and even managing emails. AI tools now proactively assist me without needing my constant input, which saves time and boosts productivity.",Neutral,Convenience in daily life and routine tasks,"Improved writing, editing, and communication",Increased efficiency and productivity,Personal organization and time management,,,,,
93f64eb4-8f88-4b19-9c2f-50db0e3959f0,"The most noticeable change is saving time doing mundane correspondence tasks, agendas, spreadsheets, etc.",Positive,Automation of repetitive and mundane tasks,Increased efficiency and productivity,Reduced stress and workload,,,,,,
eadcc296-8615-4ddb-86a1-ed9215780229,"The most noticeable change is that when I'm faced with any challenge nowadays, I first think of getting help from an AI rather than a human. Whether it's at work or at home.",Neutral,Reduced human interaction and increased reliance on AI,,,,,,,,
5f4376a4-d07e-4803-92bd-ab11fef04c25,The most noticeable change was that grabbing information is faster than before for me so I can quickly learn about something I am curious about with AI which in past used to take a lot of time and googling.,Positive,Faster and easier access to information,Increased efficiency and productivity,,,,,,,
9f0d6248-7678-46a4-aa36-6513fe30cf43,"The most noticeable change was without doubt, the need to get someone's advice. Not long ago I needed to think about something and then google it. Now, I ask the AI the initial question, the step before googling it. IT replaced many conversations that I used to have with others.",Neutral,AI replacing traditional search engines,Changes in research and knowledge discovery methods,Faster and easier access to information,Reduced human interaction and increased reliance on AI,,,,,
0451e713-68f3-4e8c-895c-00816a6f52f4,The most noticeable would be that I can allocate boring and time consuming digital tasks to AI like translating and putting things in order,Neutral,Automation of repetitive and mundane tasks,,,,,,,,
ac4fefde-507b-4fce-9d1d-a33cf2b9bea6,"The most significant change in my daily life as a result of using artificial intelligence has been the dramatic reduction in the time required to complete various tasks. AI tools have streamlined many processes for me—whether it’s researching information, organizing my schedule, or automating repetitive work. This efficiency boost allows me to focus more on creative and strategic activities, ultimately making my day-to-day routine much more productive and less stressful.",Positive,Automation of repetitive and mundane tasks,Convenience in daily life and routine tasks,Faster and easier access to information,Increased efficiency and productivity,Personal organization and time management,Reduced stress and workload,,,
b48b1d8c-d278-44d0-82a4-04548e04208d,"The possibility of having more information available than before, also to produce more work in less time.",Positive,Faster and easier access to information,Increased efficiency and productivity,,,,,,,
3c65b910-ab61-49c3-bedb-99b7ec67fbd5,"The quality of translations from different languages and information search have improved. In addition, AI is very helpful in correctly formulating queries when searching for information.",Positive,Faster and easier access to information,"Improved writing, editing, and communication",Language translation and language learning,,,,,,
1226f494-e67e-4a87-aaf9-200782d4509b,The rate of my productivity has improved significantly.,Positive,Increased efficiency and productivity,,,,,,,,
0a33b2d6-bf2c-45cf-b145-dcc9ce24870d,The reporting system as well as my communication with friends and family underwent substantial change as nowadays I generally use AI to complete these tasks.,Positive,Improved decision-making and problem-solving,"Improved writing, editing, and communication",,,,,,,
52dc1388-9a4c-4fad-bfe2-794411c7fece,"The rise of automated user support systems, the complete absence of practical solutions, and the failure to leave everything to design without proper implementation to ""seek to resolve"" user problems, which ends in a bottleneck and lack of resolution when the bot or AI has no resolution options.",Negative,AI-powered customer service and chatbots,,,,,,,,
190fa3c5-3397-4f1c-b77b-72e3980548d1,The search results on Google start to show AI-generated results.,Neutral,AI replacing traditional search engines,Concerns about misinformation and AI-generated content,,,,,,,
0525f06b-3b88-4a90-95f1-d4ed2383cdb6,The speed of completing tasks at work,Neutral,Increased efficiency and productivity,,,,,,,,
473d4011-f9e0-40d9-a379-c5d03ed2763c,The time it took me to do certain activities has decreased.,Neutral,Increased efficiency and productivity,Reduced stress and workload,,,,,,,
110f192e-d399-432b-b512-47b490bfd30a,The time which I spent on writing mails has been saved due to AI which gives me templates of mail so that I save up my time. ,Neutral,Automation of repetitive and mundane tasks,"Improved writing, editing, and communication",Personal organization and time management,Reduced stress and workload,,,,,
2dcb3cc1-65f3-406f-a12b-6955e819e407,"The usage of AI chatbot becomes a daily occurrence for me. When there is problems even personal, I talk to AI and expecting it can help me to sort out my feelings.",Neutral,Emotional support and companionship from AI,,,,,,,,
c9d1d545-5f33-4249-a5a4-86c521c34c63,"The use of AI in daily life has been automating several everyday tasks, such as automatically turning on the air conditioning in the room at a certain time, automatically turning it off, turning off the lights, things like that.",Negative,AI integration in smart devices and home automation,Automation of repetitive and mundane tasks,Convenience in daily life and routine tasks,,,,,,
683ed16f-6e80-4dac-a441-92f0f376dc75,The use of AI speeds up my ability to find tutorials or assistance for parts of the application i don't yet understand in my work,Neutral,Changes in research and knowledge discovery methods,Enhanced learning and study support,Faster and easier access to information,Increased efficiency and productivity,,,,,
93ddbfb3-615b-4932-a1d3-4b039050405e,"The use of Chatgpt is integrated into daily life, work and study. For example, ask Chatgpt some knowledge questions, help modify the language of the text, etc.",Neutral,Enhanced learning and study support,"Improved writing, editing, and communication",Increased use and normalization of AI in daily life,,,,,,
0dd77b01-96f2-49c4-82ca-45e81414d746,The use of artificial intelligence has become an integral part of our daily lives.,Positive,Increased use and normalization of AI in daily life,,,,,,,,
8e3e87d0-b888-47a4-bb8c-b22994c08fb9,"The use of artificial intelligence search engines has made my search for information very convenient, efficient and fulfilling",Positive,AI replacing traditional search engines,Faster and easier access to information,Improved decision-making and problem-solving,Increased efficiency and productivity,,,,,
9ca6e810-6de0-494a-bf5b-bbb61bf0f866,"The use of language has become more articulated and increased work performance. 

",Positive,"Improved writing, editing, and communication",Increased efficiency and productivity,,,,,,,
754c549f-47dc-4b40-95d4-e0b3121d2314,The way I do research has changed.,Neutral,Changes in research and knowledge discovery methods,,,,,,,,
0f3c425c-430e-44c0-ba70-70351476c275,The way i do things has greatly changed. Life has been made easier with AI in my life. I have improved in my delivery at work. I can easily consult AI to improve in my output. i would say life is more interesting with AI.,Neutral,Convenience in daily life and routine tasks,Faster and easier access to information,Improved decision-making and problem-solving,Increased efficiency and productivity,Increased use and normalization of AI in daily life,,,,
c00b7b6c-1d30-48ba-b95c-50b61689526a,"There are two main changes for using AI in my daily life both work and personal things. First, it's been much easier for me to make contents including Youtube videos or short stories. I started to running a Youtube channel with AI. I also use it as my English teacher. I take online English lessons, but at the same time, I make AI correct my diary to improve my vocabulary and grammar.",Neutral,Content creation and idea generation,Enhanced learning and study support,"Improved writing, editing, and communication",Language translation and language learning,Professional development and upskilling,,,,
3df8daea-8475-4a46-be75-9595b4a34c2b,"There are work tasks that I've been able to automate thanks to the use of AI. As a result, I have more time to focus on more important and urgent tasks.",Neutral,Automation of repetitive and mundane tasks,Increased efficiency and productivity,Reduced stress and workload,,,,,,
55b455a2-3a88-425a-b224-1cdd5ae0e4a6,There has been a huge improvement in automating processes and writing reports for my work. In addition to being very useful for researching various things.,Positive,Automation of repetitive and mundane tasks,Faster and easier access to information,Increased efficiency and productivity,,,,,,
a3f75360-56b7-41ad-99dc-4f2ac55641b6,There has been no major noticeable change in my daily life as a result of AI in the past year as I use AI as an assistive. ,Neutral,Other,,,,,,,,
a5a23393-1366-454a-a5e1-6f1811278e05,"There has been subtle changes, mostly in my work output as AI has made it more efficient and faster to get to results.",Positive,Increased efficiency and productivity,,,,,,,,
c0a2e73b-276d-491d-9596-7ed1025a4dbb,"There hasn't been a significant change, I've been using AI for trivial things
",Negative,Convenience in daily life and routine tasks,,,,,,,,
44081ebe-9d94-4d9c-93ef-553a5e78d718,"There hasn't been any noticeable change in my personal non-work life. For work, I've been using AI weekly to structure my data reports, which is a rote task that doesn't require much thought, and that AI helps streamline. ",Neutral,Automation of repetitive and mundane tasks,,,,,,,,
cc4e6523-1ef6-434b-8ca2-aa6da2f4063a,"There hasn’t been a major change in my life in the past year as a result of using AI. I use it in a few situations and very quickly, such as translating texts. AI may have helped me complete tasks more quickly.",Neutral,Convenience in daily life and routine tasks,Faster and easier access to information,Language translation and language learning,,,,,,
9bde5b04-f92a-4483-a693-e9d056c781b3,There is a lot of false AI generated content,Negative,Concerns about misinformation and AI-generated content,,,,,,,,
b3f752fe-f1f8-4bb1-8943-55905c240a5e,Things seems simpler with the help of AI,Positive,Convenience in daily life and routine tasks,,,,,,,,
f8fce908-0d20-4736-bc01-e9099d5304cc,Things that need to do manually before get done quickly now,Neutral,Automation of repetitive and mundane tasks,Increased efficiency and productivity,,,,,,,
0333a664-9319-4530-bd94-b229275e0a5c,Time saving,Positive,Increased efficiency and productivity,Reduced stress and workload,,,,,,,
999d23ad-3352-4830-b448-ca5b5695d764,To be able to prepare a daily list for work-related topics.,Neutral,Personal organization and time management,,,,,,,,
2b267c4a-3824-4a18-bfe2-9fb3f7e0b0c1,To get answer on any questions ,Neutral,Faster and easier access to information,,,,,,,,
0040930d-c603-4688-a031-957b13650e27,"To receive meal plans and recipes regarding the items in my fridge

",Neutral,Convenience in daily life and routine tasks,Personalized recommendations and advice,,,,,,,
9b367f90-6622-4ebf-88dd-f8df06fab952,"Tremendous improvement in terms of efficiency in work, much better health thanks to using it for mindful eating and health tracking.",Positive,Health and wellness support,Increased efficiency and productivity,Reduced stress and workload,,,,,,
526beda1-99c5-4d9e-8853-ec646fd26704,Unemployment problem ,Neutral,Job displacement and employment concerns,,,,,,,,
482cb07d-f4dd-4981-913b-1e065ad1d5d4,Use it to develop code efficiently and find information in phone just by highlighting the image,Positive,Faster and easier access to information,"Improved writing, editing, and communication",,,,,,,
d70b7948-18c3-4df3-825d-07960dcd2cce,Use of AI in answering simple questions instead of using my own mind is the biggest noticeable change in my daily life,Neutral,Faster and easier access to information,Impact on creativity and critical thinking,Reduced human interaction and increased reliance on AI,,,,,,
73b2c67f-7ccf-4a58-8fa5-d0a2807645d0,Use of AI to refine my work increasing my productivity,Neutral,Increased efficiency and productivity,,,,,,,,
97dd5dcc-6098-400d-935e-0f62358a0610,"Using AI has reduced the time it takes to find the information I need in search engines. Sometimes I make requests on child care or medical topics. However, having a certain amount of knowledge in this area, I can say that AI does not always give the right answers, or its answers are based on sources that are not authoritative for me.",Neutral,AI replacing traditional search engines,Concerns about misinformation and AI-generated content,Faster and easier access to information,,,,,,
2e011878-a065-4ffb-97b5-96c1b1240389,Using AI has streamlined my daily life as I have a toddler and I use it to stream music and ask questions when I don't have access to hands,Positive,AI integration in smart devices and home automation,Convenience in daily life and routine tasks,,,,,,,
964590a7-3373-482b-a0b5-693e37bdc89b,Using AI saved me time searching and helped me get quick and clear answers to exactly what I asked.,Positive,Faster and easier access to information,Improved decision-making and problem-solving,Increased efficiency and productivity,,,,,,
d6df0726-76e8-4753-9788-1eebe09fe22d,Using AI to help to search more specifically than using simply keywords.,Neutral,Changes in research and knowledge discovery methods,Faster and easier access to information,,,,,,,
fd4e014b-4af9-4d44-9e33-73d2c663b1c3,"Using Ai tools for work

",Neutral,Increased efficiency and productivity,,,,,,,,
48aba0fd-9524-4094-8cab-89d806e16d08,"Using artificial intelligence to assist thinking will make it more logical and systematic. For work, artificial intelligence can often provide more efficient solutions. For daily life, the modern environment is too monotonous and depressing, and artificial intelligence can provide certain emotional value.",Neutral,Content creation and idea generation,Emotional support and companionship from AI,Improved decision-making and problem-solving,Increased efficiency and productivity,,,,,
d947cb12-081a-4c65-beb9-82a49eb27ca9,Using chatgpt for everything in daily life,Positive,Convenience in daily life and routine tasks,Increased use and normalization of AI in daily life,,,,,,,
9a34ce5c-4e04-4269-ad3a-82e550b46528,Using it instead of a Google search,Neutral,AI replacing traditional search engines,Faster and easier access to information,,,,,,,
e28258fc-8013-4c24-9a89-888e116c030c,"Using the internet has become less enjoyable. When most of the content is generated by AI, the authentic experience of the internet user is lost.",Neutral,Changes in social media and online content,Concerns about misinformation and AI-generated content,,,,,,,
6e60014c-9cc6-4508-8674-4bec27a8fe4d,We can provide good advice on future career development and questions in life.,Positive,Personalized recommendations and advice,Professional development and upskilling,,,,,,,
8dbbe048-c134-4471-bb28-980e87b82da4,"Well when it comes to sensitive issues I don't have to worry if the person I tell will keep the secret, AI has no friends to gossip to about me",Neutral,Emotional support and companionship from AI,,,,,,,,
66ea1f45-92bb-46bd-a7c7-01ad7d24c3be,"Well, it has helped me with depression, since I write and it helps me when I am stuck and have no inspiration.",Positive,Content creation and idea generation,Emotional support and companionship from AI,,,,,,,
5fb7359a-c124-4df9-8590-f28540b9087c,"What I can highlight most is the agility in completing some tasks during my research work, especially when creating code scripts.",Positive,Automation of repetitive and mundane tasks,Changes in research and knowledge discovery methods,Increased efficiency and productivity,,,,,,
85e57c39-e76c-4b50-9528-2396880764e4,"When I Google something, now AI answers will be at the top. It didn't used to be like this.",Neutral,AI replacing traditional search engines,,,,,,,,
898f513a-e902-48e8-93b0-406544821db9,When I do a search for a product being sold in stores near me I now have a half page of AI recommendations I have to scroll past before I can get to the results I can use,Neutral,Changes in social media and online content,Personalized recommendations and advice,,,,,,,
dbb4c899-2571-4ec2-a8b2-ef86e7ac132e,"When I don’t understand something in class, I can ask GPT to explain it to me again until I understand it.",Positive,Enhanced learning and study support,,,,,,,,
bf0f3c46-662c-4d25-b42a-80cc2544e5a6,"When I have a problem or a goal to achieve, I go straight to the AI and start a conversation instead of wasting time searching for every single piece of information",Neutral,AI replacing traditional search engines,Faster and easier access to information,Improved decision-making and problem-solving,,,,,,
1a8076d5-35f0-43a6-ae3b-b257315c08f5,"When I have a question, I don't search it one by one, but ask AI",Neutral,AI replacing traditional search engines,Faster and easier access to information,,,,,,,
0013df0b-9039-4c8a-9914-570cf0652684,"When I have a simple questions like travel destinations or common knolwedge question, I use AI tool instead of search engines. ",Neutral,AI replacing traditional search engines,Convenience in daily life and routine tasks,Faster and easier access to information,,,,,,
191359f2-df76-469e-be27-2c9a47e203a7,"When I have to write any long letter or statement, I usually get a draft from AI. But I never fully trust AI to use it without carefully editing. This saved me quite a lot of time.",Neutral,Convenience in daily life and routine tasks,"Improved writing, editing, and communication",Increased efficiency and productivity,,,,,,
96270d0c-690b-4fbd-8bc9-fce953042f7c,"When I reach out to customer support, I usually have to go thru a AI support first before reaching an assistant",Negative,AI-powered customer service and chatbots,,,,,,,,
73bd5740-cc1e-44d1-baa0-ef12463213e8,When I search for different topics for the first time I am able to get desired understanding faster,Positive,Faster and easier access to information,,,,,,,,
6876eda1-a79d-4797-ad13-45f80fc6c031,When I started to use AI it is time consuming and more liable,Neutral,Convenience in daily life and routine tasks,Increased use and normalization of AI in daily life,,,,,,,
34f666c7-b2f2-4943-a375-289d32c112cd,"When doing research, a lot of repetitive work is reduced and writing code becomes easier",Positive,Automation of repetitive and mundane tasks,Changes in research and knowledge discovery methods,Increased efficiency and productivity,,,,,,
7c2cd5fd-051d-486e-a161-6ffa2a76b2c1,"When faced with worries or problems, I tend to seek answers by asking questions to AI",Neutral,Improved decision-making and problem-solving,Personalized recommendations and advice,,,,,,,
c427060d-a66e-4a49-b371-35856fbbff11,"When looking up stuff, I use AI for anything that is even remotely difficult to comprehend",Neutral,Changes in research and knowledge discovery methods,Faster and easier access to information,,,,,,,
c1eb4390-830a-4985-9952-0ced23cfa51c,When researching I go to an AI first instead of the traditional google usage.,Neutral,AI replacing traditional search engines,Changes in research and knowledge discovery methods,,,,,,,
eeee4f72-3ca1-40cd-8ae1-58cde453617d,"When searching for questions or strategies, you can directly ask the AI without searching online yourself.",Positive,AI replacing traditional search engines,Faster and easier access to information,,,,,,,
c8b9dbaa-b547-4567-a334-fd9c9128b1fd,"When you have questions in your daily study and life, you will first think of asking AI",Neutral,Enhanced learning and study support,Faster and easier access to information,,,,,,,
acd0ad51-b40c-48e5-b479-7d7106be5894,"When you need to find answers, AI is a good helper.",Positive,Faster and easier access to information,Personalized recommendations and advice,,,,,,,
ba00d7b2-40d2-45de-8422-48c214ed66fb,Whenever I face any health issue or any other I first try to tell about it to Chatgpt which give me assurance and good answers. I didn't do this in past year,Neutral,Emotional support and companionship from AI,Health and wellness support,Personalized recommendations and advice,,,,,,
3d983c25-f0f8-4504-8564-3ac42dd2651b,"Whenever you pick up your phone, or use technology, there’s always a chance",Neutral,Increased use and normalization of AI in daily life,,,,,,,,
b32ff32d-9e5b-496b-8692-086897999cbd,"While interacting with online platforms, their response has become faster. In most cases my queries have been solved faster and more efficiently.",Positive,AI-powered customer service and chatbots,Faster and easier access to information,Increased efficiency and productivity,,,,,,
6e77589a-e30a-474b-b9cb-19de4772487b,"With AI, I turn to it whenever I encounter a situation where I need to verify facts, such as looking up celebrity information, song lyrics, or writing a piece of copy.",Positive,Faster and easier access to information,Improved decision-making and problem-solving,,,,,,,
8092df32-2797-4709-9c92-5b7f4fa8ecc3,"With AI, I was able to optimize processes and save time on certain repetitive tasks that are present in my daily life and also at work. In general, AI has been improving my personal and professional performance.",Positive,Automation of repetitive and mundane tasks,Convenience in daily life and routine tasks,Increased efficiency and productivity,,,,,,
08a81ec1-f022-4bd3-9cc0-6be08fc147df,With the help of AI my work has been more accurate and fast,Positive,Improved decision-making and problem-solving,Increased efficiency and productivity,,,,,,,
e97fe30d-f55e-446f-820e-42487c340ae2,Work became easy because I had to do a lot of work in a second language.,Positive,Increased efficiency and productivity,Language translation and language learning,,,,,,,
124b6058-da34-496f-97e7-e4cbcf7019c2,Work culture has become more easier,Positive,Increased efficiency and productivity,,,,,,,,
06a7538c-b2b5-4488-b959-9a897b47b884,"Work efficiency has been improved, and it is also a way to get inspiration",Positive,Content creation and idea generation,Increased efficiency and productivity,,,,,,,
7594c70e-23db-4882-9d36-94f4302ee90b,Work has become more time saving however on human side the work load has increased assuming that we are been assisted by ai,Neutral,Increased efficiency and productivity,Reduced stress and workload,,,,,,,
dfa3bc0b-0e91-41ab-93ea-4c4f31449597,Work has been easy,Positive,Increased efficiency and productivity,Reduced stress and workload,,,,,,,
0abb7971-5d78-48a5-91e8-31735d8bd97f,Work has gotten a bit easier as you can use AI to make quick answers on support inquiries,Positive,AI-powered customer service and chatbots,Increased efficiency and productivity,,,,,,,
91c0ebd2-c842-4273-9499-6a37520bf8c4,"Work productivity has increased, gained new knowledge, more efficient use of tools.",Positive,Faster and easier access to information,Increased efficiency and productivity,,,,,,,
3009290a-1e36-4306-ba01-cad595a52dba,"Writing code, polishing the language, and adjusting the formatting have become easier",Positive,Automation of repetitive and mundane tasks,"Improved writing, editing, and communication",,,,,,,
ac2203c1-7ea5-4775-9bfd-3c646114dcb5,Writing correspondence for personal and work environments ,Neutral,"Improved writing, editing, and communication",,,,,,,,
4e702184-aa64-4081-a293-de21f72c23f0,"Writing e-mails for work, getting AI to plan schedules and trips.",Neutral,"Improved writing, editing, and communication",Personal organization and time management,,,,,,,
30894093-e5c6-4328-9027-4f881ac52e4f,Writing messages/essay is so much easier,Positive,"Improved writing, editing, and communication",,,,,,,,
3d03d358-21e0-42ad-85d6-47c6c213aea9,"Writing replies to certain work emails have become easier with the help of AI. Also, finding resources for personal as well as professional research purposes has become easier. I have saved time in doing jobs that can be easily done by AI.",Positive,Convenience in daily life and routine tasks,Faster and easier access to information,"Improved writing, editing, and communication",Increased efficiency and productivity,,,,,
1715629e-b431-4003-a55d-e3e6ffd40ff4,Yeah! My weekly work routine has been changed so perfectly.,Positive,Convenience in daily life and routine tasks,Increased efficiency and productivity,,,,,,,
f56f58aa-5bd0-46f9-af02-8b1c35dc11c4,Yes I'm using AI for my daily email writings and conversations.,Neutral,"Improved writing, editing, and communication",Increased use and normalization of AI in daily life,,,,,,,
98df67d9-c601-46f1-b3b7-2ca141abb523,Yes definitely I see very change firstly work become easy to help with ai and personal life also I need help and suggestion I go for Ai help,Neutral,Increased efficiency and productivity,Personalized recommendations and advice,,,,,,,
ed635d76-55b0-410d-b912-303007c0c31d,You can complete tasks more conveniently.,Neutral,Convenience in daily life and routine tasks,Increased efficiency and productivity,,,,,,,
be93caa4-8b8b-4108-89ac-e11df7ee92d3,able to grab more information,Positive,Faster and easier access to information,,,,,,,,
932bfde6-2369-47a6-85e8-26e80d8caef2,agility in certain tasks,Neutral,Increased efficiency and productivity,,,,,,,,
d258bbb7-141b-463d-a121-704a24e9b5dc,as a result of AI in the past year my life is totally changed quality of work everything is now very easy,Positive,Convenience in daily life and routine tasks,Increased efficiency and productivity,Increased use and normalization of AI in daily life,,,,,,
6d771dfc-527f-438f-bde8-c461a8d8f22b,"as a result of AI, have committed to learning, taking courses in regard to ai and upskilling in regard to the same, would like to shift my career in that regard",Neutral,Professional development and upskilling,,,,,,,,
5aa4fa77-b323-45ca-8088-8177d6f52727,"at work, repetitive administrative tasks have been completed faster with accuracy. also able to search for answers.

off work, many companies have replaced their support with AI chatbots, with limited knowledge and refusal to allow customers interact with humans to resolve issues can be painful - keep in the loop for minutes or hours with no solution.",Neutral,AI-powered customer service and chatbots,Automation of repetitive and mundane tasks,Increased efficiency and productivity,Reduced human interaction and increased reliance on AI,,,,,
c6ce05be-463b-45d2-9441-8a15a3e5a46f,automation in most places and ease of work,Neutral,Automation of repetitive and mundane tasks,Convenience in daily life and routine tasks,Increased efficiency and productivity,,,,,,
cbe107c1-1e8e-4e8d-a5ff-255b4b0e3186,chatgpt,Neutral,Other,,,,,,,,
d02851e2-5953-47d2-aca0-f47c53231dc3,"companionship, someone to talk with about my issues",Neutral,Emotional support and companionship from AI,,,,,,,,
8e651986-b4b8-40e3-a777-e51eef44514d,"completing a paperwork is so much easier. that includes take a notes in a meeting, summarizing hefty readings and article and analyzing cases and issues. ",Neutral,Automation of repetitive and mundane tasks,Convenience in daily life and routine tasks,Improved decision-making and problem-solving,"Improved writing, editing, and communication",Increased efficiency and productivity,,,,
2261375d-9027-4308-b5dc-1ecb46395a9a,completing assignments on time,Neutral,Increased efficiency and productivity,Personal organization and time management,,,,,,,
4a7eb0e9-96c9-48b3-8838-ce5b63871896,"content creation idea and visual generated by ai , previously i had to think 

",Neutral,Content creation and idea generation,,,,,,,,
b5b76382-cf61-429b-90ef-6df803eaf63f,convenience has increased by a lot,Positive,Convenience in daily life and routine tasks,Increased efficiency and productivity,,,,,,,
502f0d99-2bd1-4a83-84f8-873555043bc9,"cooking tips, AI suggestions",Neutral,Personalized recommendations and advice,,,,,,,,
a6cca5c5-5524-463d-bcf9-f65b37c2efd1,doing tasks and assignments was time consuming and tiring but with AI it has become simple and fast,Positive,Automation of repetitive and mundane tasks,Convenience in daily life and routine tasks,Increased efficiency and productivity,Reduced stress and workload,,,,,
fd080dc0-eeef-4fe9-894e-131a997de673,"don't have to research a topic/problem I have, I can ask the AI",Neutral,AI replacing traditional search engines,Faster and easier access to information,,,,,,,
67e7e1f0-4bd2-49c5-b5aa-5fe7dc53bd05,"ease of use and faster work methods , productivity increase ",Positive,Convenience in daily life and routine tasks,Increased efficiency and productivity,,,,,,,
