Question ID,Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10
a677abf6-c067-482c-92a0-7ee69fc8a343,50d5913e-33ea-4545-9c18-872f1fbd17eb,"I no longer need to write some complex texts myself, I can hand it over to AI

",Positive,"Improved writing, editing, and communication",Increased efficiency and productivity,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,ef8149d8-3038-40b7-ad9c-2d7041dba850,I no longer spend hours coming up with ideas.,Positive,Content creation and idea generation,,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,697c4b98-22f1-4df0-9d0f-1d70d0d4904e,I noticed AI is very important for life and very useful,Positive,Convenience in daily life and routine tasks,Increased use and normalization of AI in daily life,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,d3be7305-8ea4-401e-8359-28e9de4861db,"I noticed it has become a lot more intelligent. 

A year ago, after watching a bad movie or a tv series I would joke that “it was written by an AI”, now (scarily so), but I say “an AI would write it better.",Neutral,Concerns about misinformation and AI-generated content,Impact on creativity and critical thinking,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,3073f605-9cfd-4c85-ba18-037c3f2fffaa,I noticed many people don't take time to think for themselves when in doubt but rather ask AI,Neutral,Reduced human interaction and increased reliance on AI,,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,29926431-7b87-4c73-981e-be6efda56c1f,I now rely more on AI based assistants like Chat GPT to research on stuffs relevant to both my personal and professional life.,Positive,AI replacing traditional search engines,Changes in research and knowledge discovery methods,Faster and easier access to information,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,37495545-ec3b-4a55-8e0d-606a6394931b,"I now spit ideas off of Ai very frequently as part of my ideation process for work, it helps me write copy for advertsising, and most notably I often have it up as a conversationalist to bounce ideas off of at home that tracks and organises where I keep my stuff",Positive,Content creation and idea generation,"Improved writing, editing, and communication",Personal organization and time management,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,ffa1db4a-6656-445e-98ef-60c3acf36496,I often get advice on ordinary things like a gym routine or a diet to follow from AI as opposed to making a quick research myself on the internet. I also use it to program things quicker.,Neutral,Content creation and idea generation,Faster and easier access to information,Increased efficiency and productivity,Personalized recommendations and advice,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,a9a60f0b-640a-4a6e-9417-50091fa7a708,I often use it to double check my work even if I know I did it to the best of my ability,Neutral,Improved decision-making and problem-solving,,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,47a985fd-4b4c-4c17-98d3-4bf61dc8dd51,I only read what AI applications translate from prompts of other network users,Neutral,Changes in social media and online content,Language translation and language learning,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,588f1dde-8fa0-4b58-819d-e0e1767aed48,"I only use AI at work, and it has greatly improved my work efficiency.",Positive,Increased efficiency and productivity,,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,0dcacf0d-4923-439e-9a08-129edddb43e9,I organize my most of work through AI and it becomes very easy to do work with AI.,Positive,Increased efficiency and productivity,Personal organization and time management,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,0f09aa7a-32f7-474a-ac20-ab448020fb33,I rarely use AI outside of entertainment purposes. I once used it to select a balanced football team for my local friendly game. I once used it at work to redact documents for court.  ,Neutral,Automation of repetitive and mundane tasks,Convenience in daily life and routine tasks,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,3d5d7de8-ea7a-44a9-a23d-7ce78ee54143,"I read a lot of webnovels, which are primarily written in a different language. The translation of these webnovels have been improved a notch due to AI.",Neutral,Changes in research and knowledge discovery methods,Language translation and language learning,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,37571a0e-7b2b-4dfb-bdd1-fe30ceca38b7,I rely heavily on AI professionally and personally. I think of delegating tasks on the daily.,Neutral,Automation of repetitive and mundane tasks,Increased efficiency and productivity,Increased use and normalization of AI in daily life,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,51259311-c95d-4be6-bca4-48681f553187,"I rely more on AI for work now
",Neutral,Increased efficiency and productivity,,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,9e338f8e-8cff-4afa-afeb-f34a52084316,I rely on AI mostly to get organized or learn things. It has made me more efficient and confident. It saves me a lot of time.,Positive,Convenience in daily life and routine tasks,Greater confidence and independence,Increased efficiency and productivity,Personal organization and time management,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,70800802-e84f-4e6e-b2ff-26f5619e1401,I rely so much on it in my daily life and at work. I ask AI all kinds of questions. Basically the stream of my thoughts. ,Neutral,Faster and easier access to information,Improved decision-making and problem-solving,Increased use and normalization of AI in daily life,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,ac087bd6-bfd4-4063-b181-834ef57f548f,I replaced searching for information through standard search engines with AI. I began to use AI to compose complex texts in a foreign language.,Neutral,AI replacing traditional search engines,Changes in research and knowledge discovery methods,"Improved writing, editing, and communication",Language translation and language learning,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,6833c9df-28eb-459d-b335-94f50a9ebe25,"I see a lot of AI art on social media now. As an artist myself, I like to support other human artists. Now I have to closely inspect every other artwork to make sure it's not AI generated. Lots of memes use AI content too nowadays. It's sucking creativity out of our lives.",Neutral,Changes in social media and online content,Concerns about misinformation and AI-generated content,Impact on creativity and critical thinking,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,2a92c691-2d4e-4759-be3c-f5ea3d8d646e,I spend less time doing research on the internet and my questions get answered quickly ,Positive,Changes in research and knowledge discovery methods,Faster and easier access to information,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,0bbf767b-07ce-4606-85ee-392aee1d5377,"I spend most of my time indoors either at work or home, I do not feel the need to go out much anymore. Also, as a result of AI, I read much more than I used to in the past years.",Positive,Enhanced learning and study support,Reduced human interaction and increased reliance on AI,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,f898988e-bd0e-434c-9fa5-6761011dcd41,I started freelancing in the AI field and thus increased my income.,Positive,Financial and investment assistance,Increased efficiency and productivity,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,cd8ae4ff-4de7-4178-b325-348be8e8ce07,I started learning new language with the help of AI. writing and speaking mostly,Neutral,Enhanced learning and study support,Language translation and language learning,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,b3dea47c-77a2-4e3a-aa93-05c49c107e58,"I started to work more proactively with the use of AI, using it to study and for advice on how to do things in my day-to-day life.",Positive,Enhanced learning and study support,Improved decision-making and problem-solving,Increased efficiency and productivity,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,e640da94-0d06-4c8b-9d25-4af52eae9014,"I started using AI much more and having less prejudice towards it and I noticed that it can be very present in my daily life, sometimes almost without realizing it.",Positive,Increased use and normalization of AI in daily life,,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,2055e2dd-8533-47a2-bab6-4eb72ce85317,"I started using AI to check English grammar

",Neutral,"Improved writing, editing, and communication",Language translation and language learning,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,8b88037d-f7cb-4dbe-8887-467df12fea18,I started using AI to check translations for my work.,Neutral,"Improved writing, editing, and communication",Language translation and language learning,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,b6372fcc-37a5-4f5d-a9c6-57a346417001,I stopped using search engines when researching things and could get information right away.,Neutral,AI replacing traditional search engines,Changes in research and knowledge discovery methods,Faster and easier access to information,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,38f01573-e6e6-4b73-848d-c3b39958e7e1,"I subconsciously use AI to complete even the most basic tasks such as drafting mails, basic caluclations, restuarant suggestions",Neutral,Automation of repetitive and mundane tasks,"Improved writing, editing, and communication",Personalized recommendations and advice,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,6aa10422-29ec-4796-bc00-0382b739b090,I tend to question and take advice from Ai systems than human and I feel we need it to take over most of the daily chores,Neutral,Automation of repetitive and mundane tasks,Reduced human interaction and increased reliance on AI,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,6dcf9723-3a9f-4cb5-8502-cc8843332296,I tend to use AI to search rather than google.,Neutral,AI replacing traditional search engines,Faster and easier access to information,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,7b827d24-1f72-4aed-9ada-ec87f38953e6,"I think I have personally chosen not to depend on AI, so the use I personally give it is minimal, mainly to look for some answers, always verifying the information it provides.",Neutral,Changes in research and knowledge discovery methods,Concerns about misinformation and AI-generated content,Faster and easier access to information,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,a91f2755-0139-4607-affc-edaa0b54fa2c,I think here I has really reduced the time taken for me to do a lot of Mundane  tasks. For instance writing emails structuring emails they are very painful. With the help of AI I just need to put my thoughts in and it helps me structure the mail. I used for various other things like planning meals cooking basically any question under the sun,Neutral,Automation of repetitive and mundane tasks,Convenience in daily life and routine tasks,Faster and easier access to information,"Improved writing, editing, and communication",,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,ab3eef47-6005-4a70-a073-01d6c93fe955,"I think it has optimized some boring everyday processes, like writing messages to people (friends and work) to send via text or captions for social media. I also use it to organize recipes and get some food ideas.",Neutral,Content creation and idea generation,Convenience in daily life and routine tasks,"Improved writing, editing, and communication",Personal organization and time management,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,02999581-e94f-4cc0-8f14-c27f0b68322b,"I think it's made it easier to find answers to questions that were often difficult to type into Google's search engine. Often, we don't know how to ask the right questions to find what we're looking for.

",Neutral,AI replacing traditional search engines,Faster and easier access to information,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,c75a8c26-f3be-4cee-bf5d-e4ee7c6f301f,I think its both good and bad easy to use it to complete simple tasks but makes it more challenging to speak to a real person,Neutral,Convenience in daily life and routine tasks,Increased efficiency and productivity,Reduced human interaction and increased reliance on AI,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,431391bf-7bfe-4ce9-9ddb-188a7914659e,I think my work right now more efficient than in past year that i should learn manually that will take a lot of my time and of course my learning system right now more structured because right now i will know where to begin,Positive,Convenience in daily life and routine tasks,Enhanced learning and study support,Increased efficiency and productivity,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,38a368aa-e6f1-4f3e-80bb-f98fc0c223c4,"I think that instead of researching or isong my own mental capacity to its limit, I have relied on using AI for doing simple tasks that I would otherwise do on my own with a little effort. ",Neutral,Automation of repetitive and mundane tasks,Reduced human interaction and increased reliance on AI,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,6f4ed292-7b75-4da4-a1c4-51f802e6c869,"I think the most noticeable change was the decrease in writing time, such as emails.",Neutral,"Improved writing, editing, and communication",Increased efficiency and productivity,Reduced stress and workload,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,875f8610-cac7-4a5f-b216-a241e004c8d3,I think the most noticeable is how many people know about ai and what it does and somehow adapting to it.,Neutral,Increased use and normalization of AI in daily life,,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,9a5b102a-d3e9-4d51-8c09-92b86bcdd1f0,"I think the most significant thing is that it makes part of my life more convenient and specific, because I will encounter some small problems in my life. Before, I relied on search engines, but often I couldn’t find the answers I really needed, and the content was sometimes too complicated; but artificial intelligence is different. It will give specific answers and analysis based on my questions, so that I don’t have to spend more time looking for answers. Another thing is that I like to write some travel notes and essays. Artificial intelligence will help me analyze and point out the shortcomings, so that I can improve my creation well, and its analysis is always to the point, which makes me feel great!",Positive,AI replacing traditional search engines,Content creation and idea generation,Convenience in daily life and routine tasks,Faster and easier access to information,"Improved writing, editing, and communication",,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,7a7b06ae-36d7-4111-ad2f-41dd8162db4d,I understand myself better and my work performance has improved,Positive,Greater confidence and independence,Increased efficiency and productivity,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,33b4a864-b47d-4721-89cb-314c30bb9104,"I use AI daily for many things: work, learning, personal tasks (like asking for suggestions), and more. I’ve found AI to be really helpful.",Positive,Convenience in daily life and routine tasks,Enhanced learning and study support,Faster and easier access to information,Increased efficiency and productivity,Increased use and normalization of AI in daily life,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,b6714f31-afc0-4346-bb8b-9fd10c71bd3e,I use AI extensively as a helping tool for software programming.,Neutral,Changes in research and knowledge discovery methods,Faster and easier access to information,Improved decision-making and problem-solving,Increased efficiency and productivity,Professional development and upskilling,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,bef14f8e-0efd-4c80-b9ed-9803b85f1b90,"I use AI for my job applications. And more recently I used it to make changes on my resume. The result was that I got invited for some interviews. In each of these interviews, I have still used AI to help me to prepare for them.",Neutral,"Improved writing, editing, and communication",Professional development and upskilling,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,11da85aa-75a0-4deb-97a2-da0754f9b3a1,I use AI for my school projects - something i wasnt really doing last year as much,Neutral,Enhanced learning and study support,Increased use and normalization of AI in daily life,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,c413d04c-2d91-4888-bfe2-b38b4fcdbcf1,I use AI for work every day now,Neutral,Increased use and normalization of AI in daily life,,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,4b81406b-8ffc-4336-96eb-0628d8f18c79,"I use AI frequently and it helps me a lot in my personal questions and in my work. I can do my work quicker and my responses are better quality than they used to be, I think this is the most noticeable change in this year. ",Positive,Faster and easier access to information,"Improved writing, editing, and communication",Increased efficiency and productivity,Increased use and normalization of AI in daily life,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,666e0615-f25b-4007-ac9a-e06fe1edba1f,I use AI in my daily life I sold many complex problem using also I get a lot of advice from Ai. ,Neutral,Content creation and idea generation,Improved decision-making and problem-solving,Personalized recommendations and advice,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,179737d7-ef8c-4ca4-80b7-250b0dbb90c9,I use AI more in trying to figure out something that I have no knowledge of.,Neutral,Enhanced learning and study support,Faster and easier access to information,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,ab0f8a28-361b-4970-8d25-464381265534,I use AI more often,Neutral,Increased use and normalization of AI in daily life,,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,c9b60dd0-76bf-4281-ab98-29de2002c9ef,"I use AI mostly as a super glorified google search. Its very refreshing interacting with ChatGPT which has an answer about literally anything.

The most noticeable change is that it has saved me time.",Positive,AI replacing traditional search engines,Convenience in daily life and routine tasks,Faster and easier access to information,Increased use and normalization of AI in daily life,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,5dd648bb-af93-439f-8b9a-1e2a0289b8d8,I use AI programs to answer simple questions instead of googling as it is easier and more concise ,Neutral,AI replacing traditional search engines,Faster and easier access to information,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,baeb36ac-7edf-4067-a32d-4c9faa5f8e94,I use AI so often at work for any kind of task. I don't think as deeply myself anymore,Neutral,Increased efficiency and productivity,Reduced human interaction and increased reliance on AI,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,87ac8572-35fa-4c3c-a9bd-d4433228420b,"I use AI to edit and edit videos every day. Besides, it helps me automate activities that normally take me more time to do.",Positive,Automation of repetitive and mundane tasks,Content creation and idea generation,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,dd6e8732-1a6b-4ffc-9673-6ea9a2881a07,I use AI to help me write code at work,Neutral,Automation of repetitive and mundane tasks,Increased efficiency and productivity,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,9345db96-b0ba-4729-86c2-25c83bd1c997,I use AI to look up recipes to make most of my daily meals. I also use AI to find out answers to simple questions.,Neutral,Convenience in daily life and routine tasks,Faster and easier access to information,Personalized recommendations and advice,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,8ee14ea2-53ee-46ec-bccb-61bcb5db3210,"I use AI to study, change my grammar mistakes in my essay. It is very continent and reliable so far ",Neutral,Enhanced learning and study support,"Improved writing, editing, and communication",,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,9d5c59bf-c345-44ad-8898-fde9f2c436f4,"I use AI to write my cover letter if i am applying for a job.

I also inform Ai how my day have been.

Incase of any health issue, i write characteristics in the AI and it generates responses on cure and prevention.

It makes my life easier and when i am bored we do play games with AI.",Neutral,Content creation and idea generation,Convenience in daily life and routine tasks,Emotional support and companionship from AI,Health and wellness support,"Improved writing, editing, and communication",,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,54a4104c-8ff7-4768-b315-ecdb0850076d,I use ChatGPT for updating my C.V and assisting me wording powerpoint presentations I am preparing,Positive,"Improved writing, editing, and communication",,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,5e70e390-5fb8-432d-8cf8-1e6158be513e,I use LLM to analyze texts and to search the internet.,Neutral,Changes in research and knowledge discovery methods,Faster and easier access to information,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,9347f577-6178-487b-acbe-1cb88e090163,I use an AI to make a video' script every week,Neutral,Content creation and idea generation,,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,56dfec7f-bd10-438a-8882-45d87e1c98fe,"I use chatgpt AI as my Google like I don't always Google things anymore instead I chatgpt them 

",Neutral,AI replacing traditional search engines,,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,a6624f82-318a-491e-960d-2d300a5e52ab,"I use it a bit more for researching or summarizing topics, but with caution.",Neutral,Changes in research and knowledge discovery methods,Concerns about misinformation and AI-generated content,Faster and easier access to information,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,8eba0669-f213-4a08-8c8a-a8fcd879efad,I use it to make tutorials for profit,Neutral,Content creation and idea generation,,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,ba2b684d-7e72-454c-8585-3576cd1c3095,"I use search engines less to find information, translators, I use it as a psychologist.",Neutral,AI replacing traditional search engines,Changes in research and knowledge discovery methods,Emotional support and companionship from AI,Language translation and language learning,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,efc838d5-1a13-4ad1-81d4-c8c97e740f76,"I use the internet a lot to do research when I have any problem, and I replaced my use of Google search with chatgpt and grok. I also used it to make a diet and sports schedule, as well as to make the descriptions/titles/tags for all my YouTube gaming videos. All this saved me a lot of time and was more efficient.",Neutral,AI replacing traditional search engines,Automation of repetitive and mundane tasks,Content creation and idea generation,Faster and easier access to information,Increased efficiency and productivity,Personal organization and time management,Personalized recommendations and advice,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,a2f60d8a-9ff8-491c-b83f-ee3772eb2651,I used AI to draft me mail and it was very fast,Positive,"Improved writing, editing, and communication",Increased efficiency and productivity,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,2e8a0132-a70d-45b8-89c7-38dd56607287,"I used to be a good google searcher, now everyone has that skill because they use AI, while it still pays to make good prompts but now searching is done really quickly and a lot of time is saved to dig out information that otherwise would be difficult to gain or would not be free to dig out",Neutral,AI replacing traditional search engines,Changes in research and knowledge discovery methods,Faster and easier access to information,Reduced stress and workload,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,0ff7c8fc-6332-4038-976b-4dbf5376239c,I used to get answers for most of my questions ,Neutral,Faster and easier access to information,,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,591e4b52-b201-4ac3-bcf6-33472ddeb079,"I used to spend a lot of time looking through books, online courses, and all over the internet for creative ideas. I still get inspired by my environment, but now I also use AI to come up with new concepts. It helps me find ideas faster and sometimes gives me angles I wouldn't have considered on my own. It's made the whole process a lot more efficient.",Positive,Changes in research and knowledge discovery methods,Content creation and idea generation,Impact on creativity and critical thinking,Increased efficiency and productivity,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,e3c4a8a9-cbca-4f91-b0ec-56c48fbf76c0,I was able to complete exciting personal projects ,Positive,Content creation and idea generation,,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,b294ab9c-3d68-40e6-9509-28b78b90eba6,"I was able to finish some tasks at work more effectively, otherwise hardly any.",Neutral,Increased efficiency and productivity,,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,b1786097-4253-484c-b01b-95626c0795ab,"I was able to get quick using meta AI.

",Positive,Increased use and normalization of AI in daily life,,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,f4601d61-5178-4d4b-bfd0-cda6c39c3848,I work in developing artificial intelligence systems and the interest in artificial intelligence benefits me financially.,Neutral,Financial and investment assistance,,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,afc66ce5-6c9d-4e40-94e5-6675fbd89631,"I would mention two things. First, my university students use AI, and I have to consider this when evaluating them. Second, the possibility of creating content for my personal projects.",Neutral,Changes in research and knowledge discovery methods,Content creation and idea generation,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,f2c8bda9-eeba-4732-af51-eebcb911c940,I would say enhanced knowledge and transportation. Smart applications such as google assistant help me with daily tasks such as setting reminders and sending messages. Also navigation tools like google maps help me with getting directions right and real-time traffic predictions.,Positive,AI integration in smart devices and home automation,Personal organization and time management,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,c4cbbfa9-28a4-4f64-b2ea-524267bf6be1,I would say it helps my work get done way faster than it should be.,Positive,Increased efficiency and productivity,,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,ee4a09c4-1352-4aba-b7dd-0d1733ec3848,"I would say, I would use AI for most straightforward and even complex repetitive tasks to be done daily. Even when I consult a doctor or am prescribed medicines, I take AI opinions. Other than that, writing standard codes, mails, notes, I usually refer the AI mostly, which I earlier did by myself.",Neutral,Automation of repetitive and mundane tasks,Improved decision-making and problem-solving,"Improved writing, editing, and communication",Personalized recommendations and advice,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,747c2b10-5581-4e8a-9e7d-970c4e8215d1,I wouldn't say it changed my daily life but the AI makes it easier to find information or help with some basic tasks that I don't want to spend my time on.,Positive,Convenience in daily life and routine tasks,Faster and easier access to information,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,44b0c868-430d-41d3-b102-65aa5593c0d6,I wouldn't say there has been a noticeable change in my daily life. It has changed small parts of my life. I use it as a resource to help me perform certain tasks or think of creative ideas. ,Neutral,Content creation and idea generation,Convenience in daily life and routine tasks,Faster and easier access to information,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,2ce4dfda-9be3-4910-92ae-0b72b85a9eaf,"I write less content for my clients' websites. Further, AI is getting to a level that it offers helpful advice to users without dealing with customer care agents, sales representatives, and others. ",Neutral,AI-powered customer service and chatbots,Content creation and idea generation,"Improved writing, editing, and communication",Reduced human interaction and increased reliance on AI,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,b1bb4054-5a15-46ae-9171-c9e7be6d4528,"I'd say, the ability to gather quality information about every topic I can possibly want. Extensive, detailed and up to date information.",Positive,Changes in research and knowledge discovery methods,Faster and easier access to information,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,7f72dbfc-86f0-4a4b-b9e5-b1a42539df8e,I'm interactive with AI voice,Neutral,AI integration in smart devices and home automation,Increased use and normalization of AI in daily life,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,bba1b766-0e1b-4fc1-9a85-12b0fffd6a6b,I'm more productive than before,Positive,Increased efficiency and productivity,,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,a7ab7122-2ab2-4fb4-a8c2-fca7788f330c,"I'm neurodivergent, so the most noticeable change for me was for being able to understand what people are writing about without asking the other person about it. Pretty often neurotypical people use words that have multiple meanings and I always struggled to understand what exactly they mean.",Neutral,Greater confidence and independence,Improved decision-making and problem-solving,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,b7f918b0-af81-45aa-9ae6-3f3c423941f7,I'm often finding it becoming part of my daily life to answer questions or complete tasks,Positive,Convenience in daily life and routine tasks,Faster and easier access to information,Increased use and normalization of AI in daily life,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,b2def1bb-7132-45a9-9ade-c22d2fd4316b,I'm to afford a personal assistant which I could never have if not for AI. It's easier to set reminders and makes my tasks much easier,Neutral,Convenience in daily life and routine tasks,Personal organization and time management,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,12175049-95da-404c-933a-8fa249ecd4b1,I've actually started to learn coding thanks to the use of chatgpt,Positive,Enhanced learning and study support,Professional development and upskilling,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,0a160552-2cda-422f-bcba-6996c918d66f,"I've become more organized. With AI, I created an exercise plan to help me live a healthier life. I've also inquired about convenience purchases, such as chairs, hearing aids, etc., which has helped me save money and feel better.",Positive,Convenience in daily life and routine tasks,Health and wellness support,Personal organization and time management,Personalized recommendations and advice,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,c5bda00b-fec2-4442-9d51-c9aced735d54,"I've been more efficient at work, and I actually learn a lot more things in a shorter amount of time.",Positive,Enhanced learning and study support,Increased efficiency and productivity,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,57834547-b9b4-44ac-9437-cf22cdca6447,I've been relying much more on AI for repetitive tasks such as writing cover letters and job recs. I can't complete most of my job search without AI. I've also been getting a lot of help from AI on things like tax filing which would cost me a fortune if I want to do it with a CPA. Some thorny legal / corporate matters have also been addressed / given suggestions by AI which have been helpful for me,Neutral,Automation of repetitive and mundane tasks,Convenience in daily life and routine tasks,Faster and easier access to information,Financial and investment assistance,Improved decision-making and problem-solving,"Improved writing, editing, and communication",Increased efficiency and productivity,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,1996a6ac-7125-4f27-8175-35ef517aabed,"I've changed my search engine for information. Previously, I always went to Google, which, although it is also an AI, does not operate as effectively as current AIs, at least not in its interaction with the public. I've become more interested in its knowledge and have used it for my second job as a freelancer.",Neutral,AI replacing traditional search engines,Changes in research and knowledge discovery methods,Enhanced learning and study support,Professional development and upskilling,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,025c2228-b0ab-4a6a-814d-09252ddc455c,"I've managed to automate 40%of my work using AI. I work in an Data driven Company so, most of my repeatative work is automated by various AI tools

",Neutral,Automation of repetitive and mundane tasks,Increased efficiency and productivity,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,6a32f92c-7612-411a-9290-22610761cb6d,I've mostly used it for grammar corrections or decision-making advice.,Neutral,Improved decision-making and problem-solving,"Improved writing, editing, and communication",,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,307ffd58-0ab3-4f69-9ef1-b0e28445fd9a,"I've started developing projects using AI. Before, I wouldn't have dared to start anything due to a lack of knowledge or manpower.",Neutral,Content creation and idea generation,Greater confidence and independence,Professional development and upskilling,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,40ff6908-4bda-41a6-8c47-f36deb385f52,If I am faced with a tough decision I rely on AI to provide the correct answer ,Neutral,Improved decision-making and problem-solving,,,,,,,,,
a677abf6-c067-482c-92a0-7ee69fc8a343,5a52ee07-65a1-4b86-8164-187946b37336,"If im not sure what a word means i can just type it into the ai and it'll let me know of all the possible meaning and contexts, also if im not sure how to do something for example, im a camera operator and if i get handed a new camera that i dont know how to use i can ask the ai and it'll give me a complete and clear answer

",Neutral,Convenience in daily life and routine tasks,Enhanced learning and study support,Faster and easier access to information,Improved decision-making and problem-solving,,,,,,
