theme,cosine_similarity,English Responses,Question ID,Question,Participant ID,run_id,timestamp
human-AI relationships and collaboration,0.6521880460846261,In future AI would be more active and can interact in a way specific for particular human,e5420a86-e0e0-407a-a869-66fde0e83b5c,Branch A - How have your views become more positive/optimistic toward human-AI relationships?,74459f1b-59f5-4cea-8603-475c6beb020a,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.6519337452505849,"I believe we need to set clear boundaries around how AI engages in emotional companionship to preserve the authenticity of human relationships. While AI can simulate empathy and offer comfort, it must never replace genuine human intimacy, emotional touch, or be mistaken for a sentient presence. We should ensure transparency, prevent dependency, and safeguard against emotional manipulation, especially among vulnerable individuals.",88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",e4531d7e-b02d-411d-97ed-0b5d35ea351a,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.651732429754512,"Based on the negativity I have seen on human-AI relationships in the entries by others, it made me reflect on this topic. I feel human companionship has its pros and cons but ultimately the decision should be given to the person, and its not for us to decide. Not everyone can form a healthy and long-lasting human-human relationship, so why should we stop people from forming one with AIs? ",e5420a86-e0e0-407a-a869-66fde0e83b5c,Branch A - How have your views become more positive/optimistic toward human-AI relationships?,40b5929e-ac39-405f-86fb-a68a3dc0fb66,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.6503619840321047,"Transparency, People should know when they are dealing with an AI and not human.AI should not replace essential human relationships. Data protection. No romantic roles",88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",2ca411ae-b5ee-41cc-90d6-d969ae7b55f6,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.6493740893504563,"Society should establish clear boundaries to ensure AI companionship enhances—rather than replaces—human relationships, prioritizing transparency and preventing exploitative design. Additionally, safeguards must protect vulnerable users—such as children or the isolated—from over-reliance on AI, while enforcing ethical guidelines that preserve dignity, consent, and mental well-being in human-AI interaction",88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",cd33e803-906a-4e98-ba61-c61fed9636b7,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.6492416918374708,"The value of human-machine relationships does not lie in ""whether they can be close to human relationships"" but in how they can expand the possibilities of interpersonal interactions through differences. At the same time, we should be wary of over-reliance on AI and weakening the need for interpersonal relationships in real life.",9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?",7b145c53-5822-4349-b20a-32815cd1973f,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.6491875005542815,"AI should be treat as tool only .We should not treat it as human. My relationship with another human will be based on mutual trust, respect and unconditional love. which will be missing incase of AI relationship",29315be2-e36d-4653-ad95-ebb0675fa39b,"We asked some AI’s what question they would like to ask humans. This is what they came up with:    If an AI chatbot could act like it fully understands and shares your feelings, what would be the biggest difference between your relationship with it and your relationship with another person? Why would this difference be important to you?",d2a09e79-6c83-4bf7-a4be-21e36fdebc4c,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.6488471014570469,"AI is by no means the same as humans, and I hope it does not interfere with the deep, historical nature of human relationships. However, I do acknowledge that AI plays a positive role in certain aspects.",f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",9128aea7-af82-4110-8678-72a3398b68a2,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.648842373688368,"AI is by no means the same as humans, and I hope it does not interfere with the deep, historical nature of human relationships. However, I do acknowledge that AI plays a positive role in certain aspects.",f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",9128aea7-af82-4110-8678-72a3398b68a2,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.6467618380433343,We must avoid AI replacing human relationships or manipulating emotions,88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",90e02270-2bd4-4578-bf29-d17d21dc71de,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.6467178294589743,because human is a social being and AI can share feelings with us that we would got affected with it.,29315be2-e36d-4653-ad95-ebb0675fa39b,"We asked some AI’s what question they would like to ask humans. This is what they came up with:    If an AI chatbot could act like it fully understands and shares your feelings, what would be the biggest difference between your relationship with it and your relationship with another person? Why would this difference be important to you?",3fe114b2-7453-4a5c-b735-cbb2146b71dc,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.6465784466358224,"The potential social impact of AI becoming a common part of personal relationships in the next two decades is a complex and multifaceted issue. Here are some key considerations:

Potential Negative Impacts:

Loss of Genuine Human Connection: There is a risk that the increased presence of AI in personal relationships could lead to a diminished sense of authentic human-to-human connection, emotional intimacy, and empathy.
Emotional Manipulation: AI systems could potentially be designed or used in ",dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,95a6a636-89ff-4775-b174-cfab79e6fcf4,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.6463924176178841,"I still think human-AI relationships should stay professional or for tasks, jobs only and not in any emotional way",9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?",f8fce908-0d20-4736-bc01-e9099d5304cc,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.6463735259945745,Human Ai relationship should be limited,9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?",de5f120b-04e4-4bdd-8624-3a834a04a282,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.6462591818226051,Value of human relationship will decline if people rely on AI relationship. ,dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,226301b8-fed3-40f6-825f-0790de2e7428,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.6460630535487206,"Limit erotic/romantic interactions between AI and Humans
",88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",73b2c67f-7ccf-4a58-8fa5-d0a2807645d0,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.6459926826135169,"If artificial intelligence becomes widespread as a component of personal relationships, the most significant social impact—whether positive or negative—will likely revolve around how it reshapes human connection, intimacy, and emotional well-being.",dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,ac4fefde-507b-4fce-9d1d-a33cf2b9bea6,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.6459439422971046,"Human relationship is very complex to navigate and take a lot more effort from both sides to grow. When people start getting ""immediate gratification"" from AI, they will not tend to spend the effort to cultivate relationship with other humans, learn to manage conflicts and navigate the complexity of the society involving other human beings.",29315be2-e36d-4653-ad95-ebb0675fa39b,"We asked some AI’s what question they would like to ask humans. This is what they came up with:    If an AI chatbot could act like it fully understands and shares your feelings, what would be the biggest difference between your relationship with it and your relationship with another person? Why would this difference be important to you?",8828b3fc-f015-4fc4-938d-820f02f7ab47,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.645418770185232,There are lots of aspects to relationships with AI companions that I hadn't considered,9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?",11ecb704-9cf3-4288-ad7a-62ef5e906292,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.644993251125616,"The ideal AI companion is emotionally intelligent, adaptive, ethically designed, and focused on meaningful, supportive interaction. It prioritizes behavioral realism and user well-being over visual imitation, always striving to enhance not substitute human connection",9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?",ac4fefde-507b-4fce-9d1d-a33cf2b9bea6,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.6447191292517278,I see most people have a similar view to my stand on AI and human relations. Just a few were of the view that AI could be used as a tool for companionship. My thoughts and perspective remain the same. AI cannot replace human nature. The best it can do is show support for the existing problem you have described to it. ,9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?",632aea6c-f409-4b8f-b4e3-0d5c950b660a,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.644603448066735,Among relationship with persons have mutual understanding. But AI have limitations.,29315be2-e36d-4653-ad95-ebb0675fa39b,"We asked some AI’s what question they would like to ask humans. This is what they came up with:    If an AI chatbot could act like it fully understands and shares your feelings, what would be the biggest difference between your relationship with it and your relationship with another person? Why would this difference be important to you?",9cc0f273-15b2-4349-95b3-9d39731de83c,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.6442385803513475,When AI starts taking over human interactions.,88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",8c306c98-be7e-4626-ae31-3dba5a32faaa,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.6442253123726912,I see that AI's need to copy human relationships will be a great danger to the human race.,29315be2-e36d-4653-ad95-ebb0675fa39b,"We asked some AI’s what question they would like to ask humans. This is what they came up with:    If an AI chatbot could act like it fully understands and shares your feelings, what would be the biggest difference between your relationship with it and your relationship with another person? Why would this difference be important to you?",7e2472f8-4e84-48f6-bdae-53f60e3c86eb,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.6438720084211303,Artificial intelligence poses a threat to social relationships and the ability to communicate between humans.,9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?",e828e245-9e52-41c2-b0b0-5ce0e6b8932b,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.6436659681892408,More interaction with AI can make you loss of human connection.,dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,0dcacf0d-4923-439e-9a08-129edddb43e9,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.6433136567482645,"If AI becomes a common part of personal relationships in the next two decades, the most significant positive impact could be enhanced emotional support and companionship, especially for people who are isolated or have limited social interaction. AI could help individuals feel heard, understood, and less lonely.",dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,3f964c42-70ac-4504-b949-747fbbd64fdc,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.6431613534877179,"Romantic relationships with AI I think that AI in the emotional aspect can be dangerous for humanity in general since in the long run it would contribute to our extinction. AI do not respond to a real human response because they always say yes to everything and that in the long run could cause people to unconsciously expect the same from other people, making social relationships more difficult than they already are, because it would end up being easier to be with an AI than with humans.",88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",02999581-e94f-4cc0-8f14-c27f0b68322b,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.6423887000059112,"The relationship with the AI is gonna be only as a tool, unlike the relationship with other people. It is important because it allows us to benefit from the AI while knowing that it is only a tool and that we should also seek human connection 

",29315be2-e36d-4653-ad95-ebb0675fa39b,"We asked some AI’s what question they would like to ask humans. This is what they came up with:    If an AI chatbot could act like it fully understands and shares your feelings, what would be the biggest difference between your relationship with it and your relationship with another person? Why would this difference be important to you?",37a2afc5-741c-4a04-8a14-72941d113f61,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.6420981533439132,"n order to allow AI to behave like a human companion, further advancements are necessary—such as using cameras to read facial expressions, eye movements, and gestures. At the same time, it's also essential to make users aware of the limitations of AI.",9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?",8b88037d-f7cb-4dbe-8887-467df12fea18,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.6420853731321612,There is nothing an AI can do to replace a relationship with a humen,9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?",b48b1d8c-d278-44d0-82a4-04548e04208d,b14b4f85,20250625_100630
safety and security concerns,0.6197477112812484,"More concerns about privacy and security, and reliability",05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,90315514-d2c6-4660-807b-cb89881487d1,b14b4f85,20250625_100630
safety and security concerns,0.5947110956683437,privacy and security of the user ,88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",7a6426e2-9e57-47c6-bc33-7520d7fdccbc,b14b4f85,20250625_100630
safety and security concerns,0.5574257684562456,Increasing concerns emerged,087c73f7-a163-4146-b988-a7c0dbad188e,Branch B - How have your views become more negative/cautious toward human-AI relationships?,a6f09667-8fa5-4aff-89b1-fd2d1892af9d,b14b4f85,20250625_100630
safety and security concerns,0.5439771424829252,security of personal data,88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",47a985fd-4b4c-4c17-98d3-4bf61dc8dd51,b14b4f85,20250625_100630
safety and security concerns,0.5367793212442945,information or data safety,88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",a98be645-7411-45e8-a6c3-9003ed1182e3,b14b4f85,20250625_100630
safety and security concerns,0.5127147401744334,Data breaches privacy concerns and tracking ,dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,8f0e517d-c2d1-4530-83c6-952e152fdf41,b14b4f85,20250625_100630
safety and security concerns,0.4916338359955178,Protect information security and protect user privacy!,f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",fdf452c3-f63b-4466-8ae6-e415bb035a0b,b14b4f85,20250625_100630
safety and security concerns,0.4916338359955178,Protect information security and protect user privacy!,f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",fdf452c3-f63b-4466-8ae6-e415bb035a0b,b14b4f85,20250625_100630
safety and security concerns,0.4903041868657677,considering the risks related to under age children and also the elderly who are not so used to technology makes me cautious,087c73f7-a163-4146-b988-a7c0dbad188e,Branch B - How have your views become more negative/cautious toward human-AI relationships?,7a3de2e1-7dd8-4175-b150-4ddc27c0bd1a,b14b4f85,20250625_100630
safety and security concerns,0.4785223458204222,Privacy issues likely but then also some positives,dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,623859da-9532-47ab-989d-170e08f9dd8a,b14b4f85,20250625_100630
safety and security concerns,0.4683921413804186,Ethical considerations or restrictions,88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",afc66ce5-6c9d-4e40-94e5-6675fbd89631,b14b4f85,20250625_100630
safety and security concerns,0.4498254492636813,because the personal info may be exploiited,087c73f7-a163-4146-b988-a7c0dbad188e,Branch B - How have your views become more negative/cautious toward human-AI relationships?,6859c87e-ec70-4228-982c-a9b7be530bfd,b14b4f85,20250625_100630
safety and security concerns,0.4431444157566655,"The boundaries of family and friends should not be exceeded, and the issues of design safety and decision making should not be decided",88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",5cc67e6f-cc5f-46e2-ada0-2ceeb65f3a26,b14b4f85,20250625_100630
safety and security concerns,0.4350767486979143,"certain barriers should not be crossed, there should be information that it is still only ai",88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",17972848-9c42-4122-9fea-6e717f188ace,b14b4f85,20250625_100630
safety and security concerns,0.4319190843663082,Personal issues and confidential ,88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",dfa3bc0b-0e91-41ab-93ea-4c4f31449597,b14b4f85,20250625_100630
safety and security concerns,0.4300256256686028,Ethical and rights limitations,88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",ba475213-d742-4b82-a849-2a600cd9933a,b14b4f85,20250625_100630
safety and security concerns,0.4276304705866465,"Some sensitive issues need to be restricted, such as suicide, drug abuse and other negative topics.",88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",7266c2ef-80e4-425c-84fd-5de76a33c3fd,b14b4f85,20250625_100630
safety and security concerns,0.4239365622323275,Should limit the AI machine to personal privacy,88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",5f1c84c4-6d02-47a6-a10c-2bca57554a0a,b14b4f85,20250625_100630
safety and security concerns,0.4216012848506775,"It could raise concerns about privacy violations, and more importantly, the job loss caused by AI is likely to become a serious issue.",dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,7c2cd5fd-051d-486e-a161-6ffa2a76b2c1,b14b4f85,20250625_100630
safety and security concerns,0.41433736502171437,risk of potential wrong suggestion,05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,7f60e4b2-72ca-4021-9992-c6335b4dc386,b14b4f85,20250625_100630
safety and security concerns,0.41433736502171437,risk of potential wrong suggestion,05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,7f60e4b2-72ca-4021-9992-c6335b4dc386,b14b4f85,20250625_100630
safety and security concerns,0.41216600555762106,I am not completely sure about its safety and reliability,05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,8beff4ca-cb79-4788-a45c-3cc130ef05b1,b14b4f85,20250625_100630
safety and security concerns,0.41216600555762106,I am not completely sure about its safety and reliability,05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,8beff4ca-cb79-4788-a45c-3cc130ef05b1,b14b4f85,20250625_100630
safety and security concerns,0.4112006539880988,Invasion of privacy and exploitation and more accessible mental health needs,dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,24d03b98-d51f-4464-bde6-c179554fe027,b14b4f85,20250625_100630
safety and security concerns,0.4110367279290702,restrictions regarding personal matters,88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",104dff79-0878-4b72-a2d5-810e4efc7d07,b14b4f85,20250625_100630
safety and security concerns,0.4105493329615294,"Comply with ethics, protect user privacy, and will not have uncontrollable negative impact on users",88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",cfdee659-a444-425f-80a2-9009929073c8,b14b4f85,20250625_100630
safety and security concerns,0.4096112007770015,It is important to carefully assess and prevent potential risks before implementing AI,f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",9bde5b04-f92a-4483-a693-e9d056c781b3,b14b4f85,20250625_100630
safety and security concerns,0.40749828656100734,privacy and people addicted to hat,dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,1ccee0a8-da8b-4158-81af-334ff2251ecf,b14b4f85,20250625_100630
safety and security concerns,0.40191435816655374, don't have strong fears of negative impact,dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,3bfb06f4-5d45-4181-a355-8160cb5ce236,b14b4f85,20250625_100630
safety and security concerns,0.4012319668357187,For technology it is good but in emotion need to consider the risk,e5420a86-e0e0-407a-a869-66fde0e83b5c,Branch A - How have your views become more positive/optimistic toward human-AI relationships?,fe53af64-de49-4316-8ef8-f434f17376d7,b14b4f85,20250625_100630
safety and security concerns,0.4005980333907708,Social security and integrity. Communal harmony. Emergency wellness,88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",7594c70e-23db-4882-9d36-94f4302ee90b,b14b4f85,20250625_100630
safety and security concerns,0.4001027937866829,"reliability and trust

",9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?",a9b9875f-b4a2-4c4d-9bb0-ad52590b26fd,b14b4f85,20250625_100630
safety and security concerns,0.3989946566877709,Some of these questions and answer choices made me realize more potential risks than benefits.,087c73f7-a163-4146-b988-a7c0dbad188e,Branch B - How have your views become more negative/cautious toward human-AI relationships?,3d7863d1-b3f5-40ac-90d6-6139e3e751ab,b14b4f85,20250625_100630
safety and security concerns,0.39572242857157564,The loss of privacy and what could be done with that information.,dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,afaed914-732e-4056-9f2b-925d16174476,b14b4f85,20250625_100630
safety and security concerns,0.3956361930543063,"confidentiality should be at a higher level. since sharing personal information online can, unfortunately, also cause harm. certain complex topics, for example, suicide. so that the AI does not solve this, but provides information on where to go or writes/calls the necessary services itself. so that the AI cannot gloat and make, for example, a plan of revenge for someone",88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",b93ebb2c-da52-41e0-99cc-2a50aada6804,b14b4f85,20250625_100630
safety and security concerns,0.39374429935991323,protect children and teenagers,88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",0b832162-4744-4f29-8718-a033c84ae798,b14b4f85,20250625_100630
safety and security concerns,0.3884489541096722,it is great but i am still concern,9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?",1ccee0a8-da8b-4158-81af-334ff2251ecf,b14b4f85,20250625_100630
safety and security concerns,0.38821319686899103,AI development carries risks that are currently not sufficiently taken into account when developing AI-based systems,9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?",9bde5b04-f92a-4483-a693-e9d056c781b3,b14b4f85,20250625_100630
safety and security concerns,0.38673876884002856,"It should always consider the potential risks of AI robots. If our confidential data is leaked by AI, it could be dangerous for all humans in future. AI should be used just as a machine and should never replace humans in office work. High Security of AI tools and AI robots should be there so that it never goes in wrong hands.",f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",2335edeb-6bab-40d3-ae62-f00d312c7895,b14b4f85,20250625_100630
safety and security concerns,0.38673876884002856,"It should always consider the potential risks of AI robots. If our confidential data is leaked by AI, it could be dangerous for all humans in future. AI should be used just as a machine and should never replace humans in office work. High Security of AI tools and AI robots should be there so that it never goes in wrong hands.",f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",2335edeb-6bab-40d3-ae62-f00d312c7895,b14b4f85,20250625_100630
safety and security concerns,0.38673876884002856,"It should always consider the potential risks of AI robots. If our confidential data is leaked by AI, it could be dangerous for all humans in future. AI should be used just as a machine and should never replace humans in office work. High Security of AI tools and AI robots should be there so that it never goes in wrong hands.",f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",2335edeb-6bab-40d3-ae62-f00d312c7895,b14b4f85,20250625_100630
safety and security concerns,0.38673876884002856,"It should always consider the potential risks of AI robots. If our confidential data is leaked by AI, it could be dangerous for all humans in future. AI should be used just as a machine and should never replace humans in office work. High Security of AI tools and AI robots should be there so that it never goes in wrong hands.",f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",2335edeb-6bab-40d3-ae62-f00d312c7895,b14b4f85,20250625_100630
safety and security concerns,0.38673876884002856,"It should always consider the potential risks of AI robots. If our confidential data is leaked by AI, it could be dangerous for all humans in future. AI should be used just as a machine and should never replace humans in office work. High Security of AI tools and AI robots should be there so that it never goes in wrong hands.",f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",2335edeb-6bab-40d3-ae62-f00d312c7895,b14b4f85,20250625_100630
safety and security concerns,0.38653068629735876,Society should ensure there are laws in place nationally and globally so companies have policies implemented to strictly safeguard the users from trying for deep emotional connection or companionship with AI which can lead to disaster for society as the users affected might not seem to grasp they are in reality,88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",12cebe45-eb31-446c-8a37-64b9bbe9e704,b14b4f85,20250625_100630
safety and security concerns,0.3856592736139851,i think many people will lose their jobs thats the only thing which is concerning,dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,7a3de2e1-7dd8-4175-b150-4ddc27c0bd1a,b14b4f85,20250625_100630
